ds,y
30/12/2021,162
29/12/2021,34
28/12/2021,49
27/12/2021,46
26/12/2021,52
25/12/2021,40
24/12/2021,77
23/12/2021,56
22/12/2021,64
21/12/2021,157
20/12/2021,35
19/12/2021,33
18/12/2021,81
17/12/2021,86
16/12/2021,83
15/12/2021,76
14/12/2021,152
13/12/2021,50
12/12/2021,27
11/12/2021,77
10/12/2021,103
9/12/2021,116
8/12/2021,103
7/12/2021,208
6/12/2021,47
5/12/2021,36
4/12/2021,113
3/12/2021,114
2/12/2021,89
1/12/2021,128
30/11/2021,224
29/11/2021,58
28/11/2021,47
27/11/2021,105
26/11/2021,113
25/11/2021,120
24/11/2021,151
23/11/2021,254
22/11/2021,73
21/11/2021,56
20/11/2021,139
19/11/2021,145
18/11/2021,164
17/11/2021,121
16/11/2021,276
15/11/2021,88
14/11/2021,66
13/11/2021,175
12/11/2021,196
11/11/2021,199
10/11/2021,147
9/11/2021,334
8/11/2021,69
7/11/2021,65
6/11/2021,185
5/11/2021,166
4/11/2021,135
3/11/2021,145
2/11/2021,310
1/11/2021,81
31/10/2021,46
30/10/2021,154
29/10/2021,124
28/10/2021,154
27/10/2021,124
26/10/2021,243
25/10/2021,40
24/10/2021,58
23/10/2021,136
22/10/2021,120
21/10/2021,107
20/10/2021,124
19/10/2021,214
18/10/2021,43
17/10/2021,43
16/10/2021,86
15/10/2021,98
14/10/2021,98
13/10/2021,93
12/10/2021,157
11/10/2021,40
10/10/2021,30
9/10/2021,81
8/10/2021,94
7/10/2021,91
6/10/2021,104
5/10/2021,178
4/10/2021,43
3/10/2021,26
2/10/2021,87
1/10/2021,70
30/09/2021,87
29/09/2021,87
28/09/2021,149
27/09/2021,40
26/09/2021,26
25/09/2021,73
24/09/2021,99
23/09/2021,27
22/09/2021,58
21/09/2021,138
20/09/2021,43
19/09/2021,30
18/09/2021,79
17/09/2021,67
16/09/2021,65
15/09/2021,83
14/09/2021,139
13/09/2021,53
12/9/2021,10
11/9/2021,72
10/9/2021,52
9/9/2021,65
8/9/2021,121
7/9/2021,34
6/9/2021,32
5/9/2021,32
4/9/2021,50
3/9/2021,51
2/9/2021,54
1/9/2021,56
31/08/2021,109
30/08/2021,26
29/08/2021,15
28/08/2021,43
27/08/2021,34
26/08/2021,48
25/08/2021,33
24/08/2021,57
23/08/2021,8
22/08/2021,8
21/08/2021,21
20/08/2021,27
19/08/2021,16
18/08/2021,19
17/08/2021,32
16/08/2021,5
15/08/2021,7
14/08/2021,11
13/08/2021,15
12/8/2021,18
11/8/2021,10
10/8/2021,23
9/8/2021,3
8/8/2021,1
7/8/2021,8
6/8/2021,14
5/8/2021,4
4/8/2021,3
3/8/2021,7
2/8/2021,2
1/8/2021,2
31/07/2021,3
30/07/2021,3
29/07/2021,2
28/07/2021,4
27/07/2021,5
26/07/2021,1
25/07/2021,0
24/07/2021,4
23/07/2021,2
22/07/2021,3
21/07/2021,7
20/07/2021,3
19/07/2021,5
18/07/2021,0
17/07/2021,6
16/07/2021,5
15/07/2021,4
14/07/2021,10
13/07/2021,4
12/7/2021,0
11/7/2021,2
10/7/2021,4
9/7/2021,5
8/7/2021,2
7/7/2021,2
6/7/2021,41
5/7/2021,0
4/7/2021,1
3/7/2021,16
2/7/2021,6
1/7/2021,12
30/06/2021,9
29/06/2021,13
28/06/2021,0
27/06/2021,1
26/06/2021,4
25/06/2021,9
24/06/2021,5
23/06/2021,8
22/06/2021,10
21/06/2021,1
20/06/2021,2
19/06/2021,7
18/06/2021,23
17/06/2021,25
16/06/2021,17
15/06/2021,15
14/06/2021,2
13/06/2021,5
12/6/2021,6
11/6/2021,15
10/6/2021,12
9/6/2021,6
8/6/2021,34
7/6/2021,7
6/6/2021,3
5/6/2021,18
4/6/2021,45
3/6/2021,21
2/6/2021,26
1/6/2021,38
31/05/2021,5
30/05/2021,5
29/05/2021,15
28/05/2021,20
27/05/2021,36
26/05/2021,68
25/05/2021,17
24/05/2021,9
23/05/2021,13
22/05/2021,27
21/05/2021,31
20/05/2021,37
19/05/2021,36
18/05/2021,84
17/05/2021,9
16/05/2021,7
15/05/2021,49
14/05/2021,44
13/05/2021,46
12/5/2021,59
11/5/2021,116
10/5/2021,27
9/5/2021,16
8/5/2021,86
7/5/2021,27
6/5/2021,164
5/5/2021,61
4/5/2021,56
3/5/2021,48
2/5/2021,45
1/5/2021,31
30/04/2021,90
29/04/2021,96
28/04/2021,81
27/04/2021,194
26/04/2021,48
25/04/2021,33
24/04/2021,105
23/04/2021,103
22/04/2021,100
21/04/2021,106
20/04/2021,217
19/04/2021,57
18/04/2021,38
17/04/2021,121
16/04/2021,108
15/04/2021,125
14/04/2021,127
13/04/2021,201
12/4/2021,67
11/4/2021,43
10/4/2021,138
9/4/2021,136
8/4/2021,116
7/4/2021,132
6/4/2021,197
5/4/2021,82
4/4/2021,69
3/4/2021,125
2/4/2021,116
1/4/2021,129
31/03/2021,155
30/03/2021,203
29/03/2021,60
28/03/2021,49
27/03/2021,89
26/03/2021,99
25/03/2021,106
24/03/2021,119
23/03/2021,169
22/03/2021,53
21/03/2021,34
20/03/2021,115
19/03/2021,102
18/03/2021,136
17/03/2021,107
16/03/2021,187
15/03/2021,51
14/03/2021,38
13/03/2021,102
12/3/2021,95
11/3/2021,97
10/3/2021,138
9/3/2021,150
8/3/2021,21
7/3/2021,22
6/3/2021,65
5/3/2021,93
4/3/2021,22
3/3/2021,83
2/3/2021,117
1/3/2021,24
28/02/2021,39
27/02/2021,49
26/02/2021,53
25/02/2021,48
24/02/2021,45
23/02/2021,79
22/02/2021,15
21/02/2021,18
20/02/2021,35
19/02/2021,42
18/02/2021,41
17/02/2021,32
16/02/2021,47
15/02/2021,16
14/02/2021,14
13/02/2021,33
12/2/2021,34
11/2/2021,45
10/2/2021,62
9/2/2021,89
8/2/2021,20
7/2/2021,9
6/2/2021,30
5/2/2021,54
4/2/2021,40
3/2/2021,36
2/2/2021,97
1/2/2021,17
31/01/2021,20
30/01/2021,35
29/01/2021,29
28/01/2021,28
27/01/2021,36
26/01/2021,60
25/01/2021,9
24/01/2021,12
23/01/2021,58
22/01/2021,90
21/01/2021,37
20/01/2021,49
19/01/2021,82
18/01/2021,9
17/01/2021,17
16/01/2021,61
15/01/2021,47
14/01/2021,70
13/01/2021,47
12/1/2021,106
11/1/2021,29
10/1/2021,19
9/1/2021,61
8/1/2021,56
7/1/2021,59
6/1/2021,67
5/1/2021,157
4/1/2021,34
3/1/2021,40
2/1/2021,28
1/1/2021,61
31/12/2020,110
30/12/2020,154
29/12/2020,87
28/12/2020,41
27/12/2020,50
26/12/2020,50
25/12/2020,45
24/12/2020,99
23/12/2020,114
22/12/2020,156
21/12/2020,58
20/12/2020,55
19/12/2020,157
18/12/2020,143
17/12/2020,191
16/12/2020,167
15/12/2020,150
14/12/2020,62
13/12/2020,64
12/12/2020,157
11/12/2020,122
10/12/2020,127
9/12/2020,146
8/12/2020,213
7/12/2020,68
6/12/2020,79
5/12/2020,147
4/12/2020,156
3/12/2020,159
2/12/2020,153
1/12/2020,221
30/11/2020,65
29/11/2020,69
28/11/2020,151
27/11/2020,162
26/11/2020,141
25/11/2020,157
24/11/2020,189
23/11/2020,60
22/11/2020,42
21/11/2020,129
20/11/2020,119
19/11/2020,117
18/11/2020,131
17/11/2020,152
16/11/2020,39
15/11/2020,36
14/11/2020,85
13/11/2020,72
12/11/2020,47
11/11/2020,80
10/11/2020,106
9/11/2020,33
8/11/2020,56
7/11/2020,58
6/11/2020,52
5/11/2020,54
4/11/2020,63
3/11/2020,51
2/11/2020,19
1/11/2020,25
31/10/2020,29
30/10/2020,28
29/10/2020,36
28/10/2020,25
27/10/2020,42
26/10/2020,10
25/10/2020,7
24/10/2020,13
23/10/2020,16
22/10/2020,29
21/10/2020,11
20/10/2020,22
19/10/2020,18
18/10/2020,10
17/10/2020,14
16/10/2020,15
15/10/2020,6
14/10/2020,8
13/10/2020,23
12/10/2020,1
11/10/2020,4
10/10/2020,7
9/10/2020,7
8/10/2020,11
7/10/2020,8
6/10/2020,10
5/10/2020,3
4/10/2020,3
3/10/2020,6
2/10/2020,7
1/10/2020,12
30/09/2020,6
29/09/2020,11
28/09/2020,7
27/09/2020,0
26/09/2020,4
25/09/2020,6
24/09/2020,12
23/09/2020,2
22/09/2020,4
21/09/2020,6
20/09/2020,2
19/09/2020,4
18/09/2020,10
17/09/2020,3
16/09/2020,7
15/09/2020,9
14/09/2020,3
13/09/2020,4
12/9/2020,7
11/9/2020,4
10/9/2020,10
9/9/2020,15
8/9/2020,1
7/9/2020,5
6/9/2020,6
5/9/2020,7
4/9/2020,10
3/9/2020,6
2/9/2020,13
1/9/2020,16
31/08/2020,8
30/08/2020,2
29/08/2020,9
28/08/2020,8
27/08/2020,14
26/08/2020,9
25/08/2020,18
24/08/2020,0
23/08/2020,6
22/08/2020,7
21/08/2020,5
20/08/2020,8
19/08/2020,7
18/08/2020,14
17/08/2020,3
16/08/2020,3
15/08/2020,8
14/08/2020,2
13/08/2020,11
12/8/2020,12
11/8/2020,12
10/8/2020,2
9/8/2020,3
8/8/2020,7
7/8/2020,11
6/8/2020,9
5/8/2020,11
4/8/2020,16
3/8/2020,3
2/8/2020,2
1/8/2020,9
31/07/2020,6
30/07/2020,13
29/07/2020,8
28/07/2020,7
27/07/2020,2
26/07/2020,1
25/07/2020,8
24/07/2020,8
23/07/2020,8
22/07/2020,5
21/07/2020,8
20/07/2020,1
19/07/2020,2
18/07/2020,4
17/07/2020,4
16/07/2020,6
15/07/2020,7
14/07/2020,8
13/07/2020,1
12/7/2020,0
11/7/2020,5
10/7/2020,3
9/7/2020,5
8/7/2020,4
7/7/2020,4
6/7/2020,5
5/7/2020,2
4/7/2020,7
3/7/2020,0
2/7/2020,2
1/7/2020,7
30/06/2020,4
29/06/2020,3
28/06/2020,1
27/06/2020,4
26/06/2020,2
25/06/2020,1
24/06/2020,1
23/06/2020,8
22/06/2020,0
21/06/2020,6
20/06/2020,3
19/06/2020,6
18/06/2020,3
17/06/2020,5
16/06/2020,2
15/06/2020,2
14/06/2020,0
13/06/2020,4
12/6/2020,1
11/6/2020,0
10/6/2020,3
9/6/2020,4
8/6/2020,0
7/6/2020,0
6/6/2020,1
5/6/2020,12
4/6/2020,0
3/6/2020,3
2/6/2020,0
1/6/2020,4
31/05/2020,0
30/05/2020,1
29/05/2020,3
28/05/2020,3
27/05/2020,0
26/05/2020,3
25/05/2020,0
24/05/2020,4
23/05/2020,0
22/05/2020,1
21/05/2020,5
20/05/2020,4
19/05/2020,4
18/05/2020,2
17/05/2020,2
16/05/2020,6
15/05/2020,3
14/05/2020,3
13/05/2020,1
12/5/2020,2
11/5/2020,2
10/5/2020,1
9/5/2020,2
8/5/2020,4
7/5/2020,0
6/5/2020,6
5/5/2020,0
4/5/2020,5
3/5/2020,1
2/5/2020,3
1/5/2020,3
30/04/2020,2
29/04/2020,6
28/04/2020,0
27/04/2020,2
26/04/2020,1
25/04/2020,1
24/04/2020,2
23/04/2020,3
22/04/2020,4
21/04/2020,2
20/04/2020,0
19/04/2020,2
18/04/2020,0
17/04/2020,3
16/04/2020,2
15/04/2020,1
14/04/2020,3
13/04/2020,3
12/4/2020,1
11/4/2020,3
10/4/2020,1
9/4/2020,0
8/4/2020,1
7/4/2020,1
6/4/2020,2
5/4/2020,3
4/4/2020,3
3/4/2020,4
2/4/2020,0
1/4/2020,2
31/03/2020,0
30/03/2020,0
29/03/2020,1
28/03/2020,4
27/03/2020,0
26/03/2020,0
25/03/2020,0
24/03/2020,0
23/03/2020,0
22/03/2020,0
21/03/2020,0
20/03/2020,0
19/03/2020,1
18/03/2020,0
17/03/2020,0
16/03/2020,0
15/03/2020,0
14/03/2020,1
13/03/2020,0
12/3/2020,0
11/3/2020,
10/3/2020,
9/3/2020,1
8/3/2020,0
7/3/2020,0
10/3/2022,18
9/3/2022,26
8/3/2022,16
7/3/2022,20
6/3/2022,20
5/3/2022,22
4/3/2022,27
3/3/2022,23
2/3/2022,21
1/3/2022,32
28/02/2022,39
27/02/2022,18
26/02/2022,22
25/02/2022,26
24/02/2022,22
23/02/2022,37
22/02/2022,36
21/02/2022,54
20/02/2022,42
19/02/2022,44
18/02/2022,50
17/02/2022,47
16/02/2022,48
15/02/2022,47
14/02/2022,64
13/02/2022,49
12/2/2022,51
11/2/2022,44
10/2/2022,48
9/2/2022,37
8/2/2022,50
7/2/2022,57
6/2/2022,59
5/2/2022,43
4/2/2022,46
3/2/2022,42
2/2/2022,54
1/2/2022,66
31/01/2022,50
30/01/2022,46
29/01/2022,41
28/01/2022,65
27/01/2022,59
26/01/2022,64
25/01/2022,51
24/01/2022,44
23/01/2022,36
22/01/2022,36
21/01/2022,35
20/01/2022,43
19/01/2022,45
18/01/2022,55
17/01/2022,39
16/01/2022,45
15/01/2022,35
14/01/2022,32
13/01/2022,23
12/1/2022,27
11/1/2022,38
10/1/2022,40
9/1/2022,37
8/1/2022,36
7/1/2022,41
6/1/2022,33
5/1/2022,32
4/1/2022,46
3/1/2022,44
2/1/2022,38
1/1/2022,33
31/12/2021,45
30/12/2021,27
29/12/2021,41
28/12/2021,50
27/12/2021,50
26/12/2021,46
25/12/2021,47
24/12/2021,53
23/12/2021,53
22/12/2021,36
21/12/2021,47
20/12/2021,62
19/12/2021,51
18/12/2021,51
17/12/2021,54
16/12/2021,46
15/12/2021,57
14/12/2021,56
13/12/2021,47
12/12/2021,45
11/12/2021,58
10/12/2021,71
9/12/2021,62
8/12/2021,54
7/12/2021,60
6/12/2021,51
5/12/2021,68
4/12/2021,54
3/12/2021,53
2/12/2021,76
1/12/2021,68
30/11/2021,73
29/11/2021,67
28/11/2021,64
27/11/2021,51
26/11/2021,75
25/11/2021,64
24/11/2021,67
23/11/2021,62
22/11/2021,73
21/11/2021,60
20/11/2021,65
19/11/2021,65
18/11/2021,63
17/11/2021,64
16/11/2021,50
15/11/2021,55
14/11/2021,41
13/11/2021,66
12/11/2021,53
11/11/2021,66
10/11/2021,50
9/11/2021,59
8/11/2021,46
7/11/2021,50
6/11/2021,50
5/11/2021,36
4/11/2021,32
3/11/2021,41
2/11/2021,40
1/11/2021,31
31/10/2021,22
30/10/2021,30
29/10/2021,26
28/10/2021,26
27/10/2021,26
26/10/2021,30
25/10/2021,22
24/10/2021,28
23/10/2021,25
22/10/2021,17
21/10/2021,17
20/10/2021,23
19/10/2021,21
18/10/2021,11
17/10/2021,19
16/10/2021,15
15/10/2021,15
14/10/2021,18
13/10/2021,27
12/10/2021,24
11/10/2021,6
10/10/2021,9
9/10/2021,11
8/10/2021,22
7/10/2021,8
6/10/2021,18
5/10/2021,19
4/10/2021,7
3/10/2021,14
2/10/2021,14
1/10/2021,10
30/09/2021,12
29/09/2021,14
28/09/2021,8
27/09/2021,11
26/09/2021,15
25/09/2021,14
24/09/2021,12
23/09/2021,15
22/09/2021,13
21/09/2021,12
20/09/2021,14
19/09/2021,7
18/09/2021,12
17/09/2021,9
16/09/2021,9
15/09/2021,7
14/09/2021,9
13/09/2021,7
12/9/2021,13
11/9/2021,14
10/9/2021,8
9/9/2021,10
8/9/2021,10
7/9/2021,10
6/9/2021,5
5/9/2021,8
4/9/2021,7
3/9/2021,6
2/9/2021,11
1/9/2021,4
31/08/2021,9
30/08/2021,0
29/08/2021,1
28/08/2021,6
27/08/2021,2
26/08/2021,6
25/08/2021,4
24/08/2021,3
23/08/2021,2
22/08/2021,3
21/08/2021,3
20/08/2021,1
19/08/2021,3
18/08/2021,3
17/08/2021,3
16/08/2021,2
15/08/2021,1
14/08/2021,2
13/08/2021,2
12/8/2021,3
11/8/2021,0
10/8/2021,2
9/8/2021,1
8/8/2021,1
7/8/2021,1
6/8/2021,0
5/8/2021,3
4/8/2021,0
3/8/2021,1
2/8/2021,3
1/8/2021,4
31/07/2021,5
30/07/2021,4
29/07/2021,1
28/07/2021,2
27/07/2021,0
26/07/2021,2
25/07/2021,0
24/07/2021,0
23/07/2021,0
22/07/2021,1
21/07/2021,1
20/07/2021,3
19/07/2021,2
18/07/2021,2
17/07/2021,3
16/07/2021,0
15/07/2021,0
14/07/2021,2
13/07/2021,2
12/7/2021,2
11/7/2021,0
10/7/2021,1
9/7/2021,0
8/7/2021,2
7/7/2021,3
6/7/2021,2
5/7/2021,1
4/7/2021,3
3/7/2021,3
2/7/2021,3
1/7/2021,3
30/06/2021,1
29/06/2021,3
28/06/2021,2
27/06/2021,3
26/06/2021,1
25/06/2021,4
24/06/2021,2
23/06/2021,2
22/06/2021,6
21/06/2021,8
20/06/2021,5
19/06/2021,1
18/06/2021,3
17/06/2021,3
16/06/2021,2
15/06/2021,8
14/06/2021,20
13/06/2021,0
12/6/2021,9
11/6/2021,13
10/6/2021,7
9/6/2021,7
8/6/2021,5
7/6/2021,5
6/6/2021,6
5/6/2021,13
4/6/2021,11
3/6/2021,14
2/6/2021,8
1/6/2021,8
31/05/2021,12
30/05/2021,12
29/05/2021,10
28/05/2021,11
27/05/2021,10
26/05/2021,21
25/05/2021,21
24/05/2021,26
23/05/2021,20
22/05/2021,27
21/05/2021,28
20/05/2021,36
19/05/2021,27
18/05/2021,27
17/05/2021,30
16/05/2021,21
15/05/2021,23
14/05/2021,41
13/05/2021,34
12/5/2021,40
11/5/2021,46
10/5/2021,34
9/5/2021,45
8/5/2021,36
7/5/2021,33
6/5/2021,40
5/5/2021,51
4/5/2021,46
3/5/2021,36
2/5/2021,52
1/5/2021,49
30/04/2021,41
29/04/2021,39
28/04/2021,44
27/04/2021,52
26/04/2021,51
25/04/2021,39
24/04/2021,31
23/04/2021,46
22/04/2021,46
21/04/2021,49
20/04/2021,42
19/04/2021,39
18/04/2021,39
17/04/2021,37
16/04/2021,44
15/04/2021,43
14/04/2021,41
13/04/2021,25
12/4/2021,25
11/4/2021,39
10/4/2021,34
9/4/2021,50
8/4/2021,36
7/4/2021,36
6/4/2021,30
5/4/2021,25
4/4/2021,33
3/4/2021,29
2/4/2021,29
1/4/2021,20
31/03/2021,19
30/03/2021,17
29/03/2021,18
28/03/2021,21
27/03/2021,18
26/03/2021,16
25/03/2021,10
24/03/2021,20
23/03/2021,22
22/03/2021,13
21/03/2021,20
20/03/2021,10
19/03/2021,17
18/03/2021,17
17/03/2021,12
16/03/2021,12
15/03/2021,8
14/03/2021,7
13/03/2021,23
12/3/2021,12
11/3/2021,10
10/3/2021,4
9/3/2021,12
8/3/2021,19
7/3/2021,5
6/3/2021,15
5/3/2021,6
4/3/2021,9
3/3/2021,7
2/3/2021,11
1/3/2021,11
28/02/2021,15
27/02/2021,8
26/02/2021,14
25/02/2021,12
24/02/2021,15
23/02/2021,13
22/02/2021,20
21/02/2021,9
20/02/2021,13
19/02/2021,8
18/02/2021,24
17/02/2021,18
16/02/2021,18
15/02/2021,21
14/02/2021,19
13/02/2021,17
12/2/2021,19
11/2/2021,25
10/2/2021,14
9/2/2021,26
8/2/2021,29
7/2/2021,25
6/2/2021,22
5/2/2021,16
4/2/2021,18
3/2/2021,17
2/2/2021,17
1/2/2021,27
31/01/2021,29
30/01/2021,26
29/01/2021,29
28/01/2021,30
27/01/2021,31
26/01/2021,23
25/01/2021,32
24/01/2021,28
23/01/2021,29
22/01/2021,32
21/01/2021,27
20/01/2021,27
19/01/2021,29
18/01/2021,39
17/01/2021,28
16/01/2021,38
15/01/2021,33
14/01/2021,45
13/01/2021,26
12/1/2021,43
11/1/2021,35
10/1/2021,26
9/1/2021,38
8/1/2021,38
7/1/2021,43
6/1/2021,44
5/1/2021,53
4/1/2021,54
3/1/2021,56
2/1/2021,55
1/1/2021,41
31/12/2020,60
30/12/2020,65
29/12/2020,56
28/12/2020,68
27/12/2020,58
26/12/2020,65
25/12/2020,84
24/12/2020,70
23/12/2020,66
22/12/2020,71
21/12/2020,80
20/12/2020,76
19/12/2020,78
18/12/2020,68
17/12/2020,85
16/12/2020,92
15/12/2020,73
14/12/2020,65
13/12/2020,78
12/12/2020,78
11/12/2020,64
10/12/2020,53
9/12/2020,69
8/12/2020,65
7/12/2020,59
6/12/2020,72
5/12/2020,70
4/12/2020,68
3/12/2020,48
2/12/2020,55
1/12/2020,75
30/11/2020,74
29/11/2020,57
28/11/2020,55
27/11/2020,48
26/11/2020,51
25/11/2020,56
24/11/2020,47
23/11/2020,45
22/11/2020,49
21/11/2020,47
20/11/2020,57
19/11/2020,49
18/11/2020,38
17/11/2020,31
16/11/2020,33
15/11/2020,43
14/11/2020,38
13/11/2020,43
12/11/2020,32
11/11/2020,28
10/11/2020,33
9/11/2020,38
8/11/2020,42
7/11/2020,35
6/11/2020,34
5/11/2020,29
4/11/2020,26
3/11/2020,34
2/11/2020,32
1/11/2020,16
31/10/2020,15
30/10/2020,20
29/10/2020,18
28/10/2020,23
27/10/2020,18
26/10/2020,15
25/10/2020,8
24/10/2020,16
23/10/2020,7
22/10/2020,13
21/10/2020,11
20/10/2020,8
19/10/2020,11
18/10/2020,8
17/10/2020,10
16/10/2020,1
15/10/2020,10
14/10/2020,4
13/10/2020,3
12/10/2020,3
11/10/2020,7
10/10/2020,4
9/10/2020,3
8/10/2020,1
7/10/2020,5
6/10/2020,4
5/10/2020,2
4/10/2020,5
3/10/2020,2
2/10/2020,7
1/10/2020,4
30/09/2020,5
29/09/2020,3
28/09/2020,0
27/09/2020,3
26/09/2020,3
25/09/2020,5
24/09/2020,4
23/09/2020,2
22/09/2020,2
21/09/2020,5
20/09/2020,4
19/09/2020,0
18/09/2020,6
17/09/2020,2
16/09/2020,6
15/09/2020,3
14/09/2020,3
13/09/2020,6
12/9/2020,7
11/9/2020,3
10/9/2020,2
9/9/2020,3
8/9/2020,2
7/9/2020,3
6/9/2020,1
5/9/2020,2
4/9/2020,1
3/9/2020,3
2/9/2020,4
1/9/2020,1
31/08/2020,2
30/08/2020,1
29/08/2020,3
28/08/2020,3
27/08/2020,2
26/08/2020,0
25/08/2020,2
24/08/2020,2
23/08/2020,1
22/08/2020,1
21/08/2020,1
20/08/2020,0
19/08/2020,2
18/08/2020,0
17/08/2020,0
16/08/2020,1
15/08/2020,2
14/08/2020,2
13/08/2020,1
12/8/2020,0
11/8/2020,2
10/8/2020,1
9/8/2020,0
8/8/2020,2
7/8/2020,0
6/8/2020,1
5/8/2020,0
4/8/2020,1
3/8/2020,4
2/8/2020,4
1/8/2020,0
31/07/2020,1
30/07/2020,3
29/07/2020,1
28/07/2020,1
27/07/2020,3
26/07/2020,3
25/07/2020,5
24/07/2020,0
23/07/2020,3
22/07/2020,2
21/07/2020,1
20/07/2020,2
19/07/2020,0
18/07/2020,0
17/07/2020,0
16/07/2020,0
15/07/2020,0
14/07/2020,1
13/07/2020,0
12/7/2020,1
11/7/2020,1
10/7/2020,2
9/7/2020,1
8/7/2020,1
7/7/2020,0
6/7/2020,0
5/7/2020,0
4/7/2020,1
3/7/2020,2
2/7/2020,2
1/7/2020,1
30/06/2020,0
29/06/2020,0
28/06/2020,0
27/06/2020,0
26/06/2020,0
25/06/2020,0
24/06/2020,0
23/06/2020,0
22/06/2020,0
21/06/2020,0
20/06/2020,0
19/06/2020,0
18/06/2020,0
17/06/2020,0
16/06/2020,0
15/06/2020,0
14/06/2020,0
13/06/2020,0
12/6/2020,1
11/6/2020,0
10/6/2020,0
9/6/2020,2
8/6/2020,0
7/6/2020,0
6/6/2020,1
5/6/2020,0
4/6/2020,0
3/6/2020,0
2/6/2020,0
1/6/2020,0
31/05/2020,0
30/05/2020,0
29/05/2020,1
28/05/2020,1
27/05/2020,0
26/05/2020,1
25/05/2020,1
24/05/2020,0
23/05/2020,0
22/05/2020,2
21/05/2020,1
20/05/2020,0
19/05/2020,1
18/05/2020,0
17/05/2020,0
16/05/2020,0
15/05/2020,1
14/05/2020,0
13/05/2020,3
12/5/2020,0
11/5/2020,1
10/5/2020,3
9/5/2020,1
8/5/2020,0
7/5/2020,1
6/5/2020,2
5/5/2020,3
4/5/2020,1
3/5/2020,2
2/5/2020,2
1/5/2020,6
30/04/2020,2
29/04/2020,4
28/04/2020,4
27/04/2020,4
26/04/2020,1
25/04/2020,3
24/04/2020,1
23/04/2020,2
22/04/2020,0
21/04/2020,1
20/04/2020,0
19/04/2020,8
18/04/2020,3
17/04/2020,1
16/04/2020,2
15/04/2020,2
14/04/2020,6
13/04/2020,2
12/4/2020,2
11/4/2020,0
10/4/2020,1
9/4/2020,1
8/4/2020,1
7/4/2020,2
6/4/2020,1
5/4/2020,3
4/4/2020,4
3/4/2020,1
2/4/2020,1
1/4/2020,0
31/03/2020,0
30/03/2020,1
29/03/2020,2
28/03/2020,0
27/03/2020,2
26/03/2020,0
25/03/2020,1
24/03/2020,0
23/03/2020,0
22/03/2020,0
21/03/2020,0
20/03/2020,0
19/03/2020,0
18/03/2020,0
17/03/2020,0
16/03/2020,0
15/03/2020,0
14/03/2020,0
13/03/2020,0
12/3/2020,0
11/3/2020,0
10/3/2020,0
9/3/2020,0
8/3/2020,0
7/3/2020,0
6/3/2020,0
5/3/2020,0
4/3/2020,0
3/3/2020,0
2/3/2020,0
1/3/2020,0
29/02/2020,0
28/02/2020,0
27/02/2020,0
26/02/2020,0
9/3/2022,3
8/3/2022,5
7/3/2022,1
6/3/2022,2
5/3/2022,2
4/3/2022,4
3/3/2022,2
2/3/2022,2
1/3/2022,1
28/02/2022,2
27/02/2022,2
26/02/2022,4
25/02/2022,7
24/02/2022,1
23/02/2022,3
22/02/2022,5
21/02/2022,2
20/02/2022,0
19/02/2022,4
18/02/2022,5
17/02/2022,4
16/02/2022,7
15/02/2022,3
14/02/2022,3
13/02/2022,0
12/2/2022,5
11/2/2022,4
10/2/2022,1
9/2/2022,5
8/2/2022,7
7/2/2022,4
6/2/2022,6
5/2/2022,1
4/2/2022,2
3/2/2022,1
2/2/2022,2
1/2/2022,1
31/01/2022,3
30/01/2022,1
29/01/2022,4
28/01/2022,3
27/01/2022,1
26/01/2022,8
25/01/2022,3
24/01/2022,1
23/01/2022,4
22/01/2022,6
21/01/2022,3
20/01/2022,11
19/01/2022,1
18/01/2022,5
17/01/2022,3
16/01/2022,6
15/01/2022,3
14/01/2022,0
13/01/2022,3
12/1/2022,4
11/1/2022,4
10/1/2022,4
9/1/2022,4
8/1/2022,3
7/1/2022,0
6/1/2022,0
5/1/2022,4
4/1/2022,5
3/1/2022,2
2/1/2022,1
1/1/2022,0
31/12/2021,2
30/12/2021,1
29/12/2021,5
28/12/2021,0
27/12/2021,2
26/12/2021,1
25/12/2021,1
24/12/2021,2
23/12/2021,2
22/12/2021,1
21/12/2021,0
20/12/2021,3
19/12/2021,1
18/12/2021,2
17/12/2021,1
16/12/2021,2
15/12/2021,2
14/12/2021,1
13/12/2021,1
12/12/2021,2
11/12/2021,1
10/12/2021,0
9/12/2021,2
8/12/2021,3
7/12/2021,0
6/12/2021,1
5/12/2021,0
4/12/2021,2
3/12/2021,1
2/12/2021,1
1/12/2021,1
30/11/2021,3
29/11/2021,0
28/11/2021,2
27/11/2021,1
26/11/2021,1
25/11/2021,0
24/11/2021,0
23/11/2021,0
22/11/2021,0
21/11/2021,0
20/11/2021,1
19/11/2021,0
18/11/2021,1
17/11/2021,0
16/11/2021,0
15/11/2021,0
14/11/2021,0
13/11/2021,0
12/11/2021,1
11/11/2021,0
10/11/2021,1
9/11/2021,0
8/11/2021,0
7/11/2021,0
6/11/2021,1
5/11/2021,0
4/11/2021,0
3/11/2021,0
2/11/2021,1
1/11/2021,0
31/10/2021,0
30/10/2021,3
29/10/2021,0
28/10/2021,0
27/10/2021,1
26/10/2021,0
25/10/2021,2
24/10/2021,0
23/10/2021,1
22/10/2021,1
21/10/2021,0
20/10/2021,2
19/10/2021,0
18/10/2021,2
17/10/2021,1
16/10/2021,2
15/10/2021,0
14/10/2021,0
